DATAFLOW,CEN23_YEAR_001,CEN23_GEO_008,CEN23_ETH_004,CEN23_AGE_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,4,2,513.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,6,16,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,5,9,1,63.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,1,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,3,13,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,2,19,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,13,1,57.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,1,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,7,2,1842.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,2,9,1,153.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,3,13,1,333.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,5,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7620,5,17,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,6,3,2,39.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,18,1,255.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,3,13,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,4,7,2,1347.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,1,11,2,2352.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,13,2,48.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,2,3,2,513.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,16,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,4,1,2,429.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,3,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,18,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,3,10,1,1059.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,4,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,1,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,2,8,1,84.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,2,2,2,282.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,5,16,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,6,1,1416.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,2,18,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,5,2,1941.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,2,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,2,2,27.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,5,5,2,45.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,6,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,2,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,6,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,3,4,1,384.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,4,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,10,2,129.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,8,2,66.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,2,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,6,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,3,15,2,81.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,6,18,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,10,2,120.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,4,2,150.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,1,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,2,6,2,138.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,12,2,27.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,4,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,2,12,2,294.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7620,3,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,18,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,15,2,48.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,2,1,2,108.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,14,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,6,12,2,33.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,4,6,1,885.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,1,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,6,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,4,7,1,1404.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,5,15,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,3,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,9,2,1518.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,4,11,1,810.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,6,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,3,14,1,99.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,1,11,1,546.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,2,3,2,1023.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,4,12,1,543.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,3,17,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,15,2,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,14,1,66.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,2,11,1,318.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,6,13,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,4,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,6,8,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,3,13,2,183.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,3,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,1,12,1,894.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,4,2,2,141.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,3,11,1,498.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,6,4,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,5,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,2,7,2,399.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,4,14,1,222.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,2,8,2,246.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,2,18,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,6,1,3606.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,1,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,2,19,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,6,1,2049.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,2,19,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,4,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,1,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,15,1,228.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,3,6,2,75.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,1,15,2,540.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,5,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,4,19,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,5,1,2,123.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,4,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,3,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,5,5,1,51.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,1,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,2,11,2,195.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,1,6,2,1119.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,5,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,2,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,3,13,2,57.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,3,6,2,579.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,4,5,2,162.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,4,2,126.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,2,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,1,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,3,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,1,15,2,300.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,5,14,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,6,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,3,8,1,105.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,4,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7612,1,8,1,1839.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,6,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,4,16,2,33.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,5,2,2,81.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,1,5,2,1854.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,3,2,945.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,10,2,51.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,8,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,12,2,801.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,5,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,4,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,1,9,1,1935.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,6,12,2,39.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,2,10,2,315.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,4,17,1,93.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,4,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,6,18,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,2,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,6,7,2,51.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,4,10,2,810.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,5,14,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,5,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,3,6,1,762.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,6,2,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,3,10,2,84.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,12,2,120.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,9,1,135.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,1,3,2,2694.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,6,2,1185.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,3,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,2,15,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,1,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,3,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,1,15,2,552.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,1,9,2,2178.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,6,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,19,1,240.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,6,3,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,1,19,1,165.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,1,5,1,513.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,5,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,4,4,2,582.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,6,11,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,3,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,5,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,6,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,6,8,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,16,2,75.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,4,1,2,678.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,2,11,2,522.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,3,1,969.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,5,6,1,54.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,6,15,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,4,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,5,16,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,4,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,5,6,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,4,3,2,198.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,3,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,1,1,2,2211.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,4,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,5,2,27.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,7,2,87.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,5,3,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,5,14,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,16,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,14,2,78.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,7,2,198.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,3,3,2,1932.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,6,7,1,48.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,1,13,1,366.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,1,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,6,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,2,3,1,159.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,9,1,1053.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,3,15,2,72.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,5,1,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,5,16,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,2,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,5,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,3,14,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,6,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,6,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,1,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,6,2,2,33.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,1,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,1,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,1,12,1,444.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,5,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,5,9,1,72.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,4,14,2,87.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,3,14,1,240.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,4,18,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,2,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,6,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,19,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,4,9,2,834.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,5,4,2,33.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,3,5,1,1113.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,1,11,1,324.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,6,2,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,3,13,2,366.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,3,9,1,243.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,5,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,3,2,750.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,6,1,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,2,11,2,186.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,5,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,4,10,2,657.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,1,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,5,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,1,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,2,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7612,2,4,1,348.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,18,1,48.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,5,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7612,2,12,1,198.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,5,8,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,2,12,2,198.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,6,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,1,17,2,666.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,1,12,1,1230.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,3,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,2,14,2,84.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,5,6,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,3,8,1,258.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,5,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,16,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,3,13,2,603.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,3,4,1,126.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,2,2,2,435.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,5,17,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,1,5,1,1578.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,3,18,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,6,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,2,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,2,8,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,2,7,1,186.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,4,12,2,399.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,4,15,2,84.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,4,19,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,2,7,1,231.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,1,10,2,1065.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,7,2,426.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,3,6,2,852.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,2,8,2,420.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,4,17,1,78.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,5,5,2,96.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,6,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,2,2,2,138.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,4,12,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,6,11,1,63.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,1,13,2,585.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,2,12,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,2,19,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,2,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,4,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,6,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,1,1,1458.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,9,1,327.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,4,17,1,45.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,17,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,2,14,2,102.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,4,12,2,180.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,6,13,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,1,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,12,1,453.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,4,6,1,2391.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,5,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,2,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,3,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,4,2,1,726.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,17,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,6,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,2,6,2,339.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,6,4,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,6,11,2,51.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,5,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,11,2,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,3,5,1,2046.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,3,17,2,66.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,7,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,4,15,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,6,13,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,3,5,1,1767.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,6,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,10,2,2433.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,5,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,10,1,882.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,5,8,1,72.0,
