DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2013,7615,999,1,1,14793.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,999,5,1,927.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,999,5,2,72.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,999,4,2,5583.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,999,2,1,1362.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,999,4,2,7398.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,999,3,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,999,6,2,441.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,999,4,2,10632.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,999,5,1,684.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,999,2,2,1422.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,999,3,1,111.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,999,6,1,609.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,999,1,2,26772.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,999,5,1,96.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,999,1,1,19344.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,999,6,1,225.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,999,6,2,564.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,999,3,1,3414.0,
