DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,3,1,4797.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,5,1,276.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,4,2,8781.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,6,1,534.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,4,1,153.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,4,1,14112.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,2,1,6327.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,5,2,1764.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,5,1,1776.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,4,1,3480.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,4,1,32010.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,4,2,15714.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,4,2,16167.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,3,1,9510.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,4,1,7848.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,1,1,28359.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,1,2,32835.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,4,2,6606.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,2,2,5631.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,6,2,666.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,3,2,189.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,5,1,150.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,6,1,396.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,1,1,29328.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,3,2,2097.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,3,1,3057.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,2,1,2574.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,1,1,13728.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,6,1,252.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,5,2,294.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,6,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,1,1,9438.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,1,2,19539.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,6,1,633.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,2,2,4056.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,2,2,1758.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,1,1,19386.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,6,2,426.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,5,2,1782.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,3,1,2694.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,5,2,1518.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,3,2,2682.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,4,1,15357.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,5,1,468.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,5,1,1329.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,1,2,7104.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,5,2,309.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,3,2,726.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,4,1,12666.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,6,2,375.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,2,1,93.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,2,1,12000.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,4,2,13440.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,2,2,7062.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,5,1,1095.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,4,2,3258.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,5,1,2133.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,3,2,23745.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,2,2,1587.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,6,1,438.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,2,2,7944.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,2,2,3990.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,3,1,19170.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,6,1,453.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,3,2,4953.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,5,2,765.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,2,1,3513.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,5,1,1389.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,1,2,43170.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,2,2,2460.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,3,1,717.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,3,1,7272.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,2,2,2475.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,3,2,7545.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,3,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,4,1,16242.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,2,1,9873.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,5,1,1137.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,5,2,1062.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,6,2,219.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,6,2,558.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,6,1,360.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,4,2,12987.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,1,2,16359.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,2,1,5616.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,3,2,1989.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,3,2,4035.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,3,2,1071.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,5,1,1023.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,6,1,393.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,5,1,213.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,3,1,2016.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,5,1,1569.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,2,1,1602.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,1,2,26256.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,6,1,750.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,1,2,17550.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,5,2,453.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,6,1,285.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,3,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,6,2,312.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,1,1,31941.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,6,1,291.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,5,2,900.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,5,2,1386.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,2,1,6174.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,2,2,99.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,1,1,3975.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,2,1,1704.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,2,1,2340.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,5,2,834.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,3,1,12261.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,2,1,1722.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,3,1,22830.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,2,2,3351.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,5,1,990.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,6,1,651.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,3,2,3036.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,6,1,465.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,4,1,15975.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,5,2,1065.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,4,2,10401.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,4,1,3066.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,6,2,276.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,6,2,342.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,6,2,357.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,6,1,1059.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,2,2,3219.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,2,2,3354.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,2,1,3654.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,4,1,11880.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,3,1,17196.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,3,2,4437.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,2,2,6690.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,1,2,9912.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,4,2,14919.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,1,1,7602.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,6,2,288.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,4,1,1767.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,3,1,150.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,4,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,5,2,405.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,4,2,1989.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,3,2,10092.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,1,2,29832.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,6,2,198.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,3,2,690.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,1,1,13827.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,1,1,17196.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,3,1,3993.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,5,1,849.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,3,1,1131.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,6,1,471.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,6,2,951.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,5,1,1068.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,1,1,465.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,4,2,33531.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,2,1,7491.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,5,2,939.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,2,2,1488.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,1,1,29067.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,2,2,531.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,1,2,14481.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,999,3,1,843.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,3,2,1140.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,2,1,3846.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,6,1,57.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,2,2,5526.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,4,2,213.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,2,1,3891.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,1,2,20763.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,4,2,3798.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,6,2,288.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,6,2,51.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,1,2,30990.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,3,2,1338.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,1,1,25398.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,999,2,1,3996.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,6,2,432.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,5,2,1149.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,1,1,25377.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,3,1,1956.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,1,2,17031.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,1,1,40887.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,2,1,5130.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,4,2,7356.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,999,1,2,4077.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,2,1,3852.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,1,2,31704.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,1,2,14214.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,5,1,309.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,999,1,1,7038.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,4,1,6891.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,6,2,285.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,4,1,7572.0,
