DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2013,7616,10,6,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,10,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,12,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,4,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,13,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,1,3,1,1833.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,19,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,3,3,2,81.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,18,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,12,6,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,13,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,19,1,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,17,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,25,1,2,1521.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,2,1,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,20,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,17,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,20,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,3,6,1,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,7,3,1,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,1,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,4,5,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,2,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,6,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,2,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,23,4,2,48.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,21,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,21,2,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,3,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,4,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,7,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,13,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,5,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,8,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,9,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,21,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,3,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,5,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,1,4,1,270.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,10,3,2,201.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,9,3,1,279.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,16,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,9,1,1,348.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,23,3,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,8,4,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,3,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,5,5,1,357.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,17,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,24,1,1,6021.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,10,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,12,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,25,6,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,9,3,2,1443.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,24,2,2,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,9,1,2,174.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,6,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,7,4,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,18,5,1,180.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,8,2,2,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,25,5,1,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,21,1,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,22,3,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,2,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,14,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,15,2,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,7,4,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,19,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,22,5,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,9,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,14,1,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7603,8,1,1,90.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,25,2,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7608,4,5,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7620,2,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,12,4,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,8,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,11,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,11,1,2,1572.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,20,2,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,24,1,1,12945.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,5,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,8,1,1,186.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,18,4,1,630.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,15,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,14,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,18,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,21,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,21,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,22,4,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,25,1,1,771.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,25,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,9,1,1,165.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,13,1,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,18,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,17,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,18,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,19,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,21,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,9,4,2,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,20,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,23,4,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,20,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,11,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,1,5,2,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,9,2,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,14,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,21,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,1,2,2,168.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,21,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,23,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,14,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,1,2,1,198.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,14,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,16,1,1,60.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,23,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,24,5,2,87.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,2,1,2,60.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,23,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,2,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,25,2,2,456.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,1,6,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,19,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,19,4,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,18,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,25,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,3,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,5,5,1,87.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,4,1,1,117.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,21,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,23,4,1,60.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,11,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,5,6,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,5,4,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7606,7,5,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,13,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,15,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,4,1,2,375.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,22,6,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,11,6,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,23,3,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,12,2,2,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,6,1,2,207.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,18,1,1,54.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,19,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,19,2,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,6,3,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,15,5,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7602,17,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,25,3,2,360.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,15,2,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,8,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,19,2,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,3,4,2,210.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,6,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,18,1,2,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,25,3,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,3,3,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,17,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,17,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,24,6,1,270.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,13,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,15,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,3,4,2,141.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,17,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,24,5,1,147.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,18,1,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,7,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,8,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,8,5,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,2,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,4,6,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,11,2,1,123.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,2,1,1,57.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,9,2,2,225.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,3,4,2,138.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,25,2,1,150.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,16,2,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,5,4,2,1446.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,14,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,17,1,1,63.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,3,3,1,222.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,10,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,8,3,1,162.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,1,4,1,429.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,18,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,19,1,2,39.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,7,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,11,3,2,402.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,17,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,6,3,1,78.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,16,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,9,4,1,42.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,8,1,2,105.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,20,1,2,63.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,15,2,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,21,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,23,5,1,57.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,7,3,2,93.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,18,4,1,1416.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,11,4,2,105.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,10,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,10,5,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,4,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,4,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,19,5,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,1,5,2,51.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,10,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,15,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,13,1,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,16,2,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,12,5,2,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,5,3,2,1173.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,23,3,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,1,6,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7603,1,3,2,51.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,18,1,2,57.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,22,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,24,1,1,12900.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,18,3,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,13,3,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,6,6,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7615,6,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,25,1,1,651.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,3,6,1,102.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,18,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,19,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,25,5,1,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,4,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,6,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,19,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,1,6,2,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,19,1,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,20,3,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,7,2,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,2,1,2,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,25,1,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,1,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,2,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,9,5,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7603,10,2,2,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,7,1,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,20,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,20,5,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,13,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,7,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,8,4,1,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,5,2,2,165.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,1,3,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7610,1,6,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,21,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,24,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,1,2,2,150.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,21,1,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,13,3,2,57.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,23,3,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7602,24,1,1,17316.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,12,5,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,8,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,11,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,25,2,2,270.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,12,3,2,168.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,11,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,18,1,1,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,20,1,1,93.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,3,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,10,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,1,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,6,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,17,4,2,1005.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,25,6,2,66.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,12,1,1,489.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,18,4,2,1512.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,1,3,1,66.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,13,2,2,558.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,8,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,8,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,4,3,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,6,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,12,5,2,57.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,2,4,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,4,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,17,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,10,3,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,5,1,1,2790.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,7,2,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,14,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,25,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,3,2,1,264.0,
