DATAFLOW,CEN23_YEAR_001,CEN23_GEO_008,CEN23_ETH_004,CEN23_AGE_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_018(1.0),2013,7602,4,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,5,5,2,51.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,5,17,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,6,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7616,5,9,2,99.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,11,1,261.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,1,2,636.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,6,19,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,2,1,870.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,5,11,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,5,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,6,11,2,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,17,2,60.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,4,10,2,648.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,5,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,16,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,5,4,1,69.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,7,2,300.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,3,13,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,4,2,1,225.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,2,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,8,2,609.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,5,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,11,1,138.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,6,10,1,72.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,5,2,2,75.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,1,19,1,189.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,4,15,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,6,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,3,12,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,5,7,1,87.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,4,9,2,747.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,6,11,2,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,6,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,17,2,372.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,1,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,1,15,1,1680.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,3,9,2,180.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,6,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,19,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,4,13,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,5,2,120.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,2,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,2,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,6,3,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,4,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7618,3,6,1,936.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,2,2,1,126.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7616,2,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,1,2,1059.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,6,13,1,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,14,2,252.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,1,4,2,414.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,18,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,6,14,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,5,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,1,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,1,2,141.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,1,12,2,1713.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,1,17,1,387.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,6,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,8,2,45.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,2,19,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,2,1,1758.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,2,11,2,174.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,5,14,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,1,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,2,1,1395.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,1,6,2,1452.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,1,13,1,1257.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,18,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,6,4,1,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,18,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,1,1,2,594.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,3,4,2,2022.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,13,2,57.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,5,13,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,1,17,1,267.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,6,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,1,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,3,3,1,1467.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,3,14,2,57.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,1,13,2,819.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,2,18,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,4,2,585.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,15,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,5,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,4,4,1,162.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,3,9,2,45.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,3,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,16,1,99.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,3,17,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,1,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,15,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,4,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,4,12,1,288.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,1,14,1,1692.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7613,5,11,1,45.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,1,4,2,1614.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,1,15,1,783.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,4,15,1,174.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,1,13,2,1359.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,10,2,1572.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,1,7,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,4,8,1,405.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,4,11,1,54.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,10,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,4,12,1,336.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,4,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,5,4,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,5,9,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,5,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,13,1,258.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,3,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,2,14,2,48.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,11,2,1992.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,13,2,159.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,5,10,2,48.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,3,6,2,1428.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,6,1,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,3,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,6,5,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,3,12,2,324.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,6,18,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,6,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,5,1,189.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,5,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,1,2,258.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,1,5,2,2400.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,2,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,5,17,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,3,14,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,1,18,1,267.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,6,1,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,16,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,2,19,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,2,4,2,831.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,4,1,735.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,11,1,285.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,6,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,6,16,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,1,16,1,504.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,2,1,207.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,6,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,5,12,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,3,15,1,45.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,4,15,2,519.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,9,2,1656.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,9,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,4,16,1,351.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7613,6,11,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,6,4,1,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,5,8,2,78.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,5,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,13,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,5,11,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,6,3,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,3,11,2,69.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,1,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7616,5,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,4,12,2,411.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,4,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,1,7,2,2238.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,3,5,2,1176.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,5,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,7,2,1212.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,1,6,2,384.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,1,19,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,4,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,2,2,1671.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,15,2,42.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,5,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,1,19,2,261.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,1,7,2,828.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,2,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,1,17,2,132.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,4,17,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,5,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,4,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,4,4,1,144.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,3,3,1,354.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,1,2,2,504.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,5,2,189.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,2,3,2,489.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,1,3,2,1740.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,12,1,231.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,5,4,2,84.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,8,2,402.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,10,2,144.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,3,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,4,16,2,348.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,3,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,12,2,246.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,1,14,2,1302.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,5,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,8,1,81.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,5,9,1,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,4,2,747.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,4,2,1,477.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,3,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,6,9,2,42.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,2,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,4,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,13,1,336.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,3,7,1,180.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,8,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,1,17,2,492.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,2,8,1,246.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,5,11,2,66.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,4,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,3,4,2,93.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,2,3,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,2,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7618,1,10,2,465.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,3,8,2,522.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,4,1,225.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,13,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,2,2,441.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,6,10,1,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,4,2,621.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,5,10,2,66.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,1,14,1,267.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,6,8,1,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,13,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,2,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,2,10,2,243.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,12,2,1617.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,14,1,225.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,2,9,2,360.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,6,1,915.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,12,2,252.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,5,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,2,13,2,60.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,1,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,2,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,2,14,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,6,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,5,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,7,1,699.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,11,1,81.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,1,1,2,1815.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,4,3,1,66.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,2,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,3,16,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,1,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,5,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,6,7,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,3,1,1,186.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,5,16,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,3,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,6,15,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,3,2,2,294.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,3,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,1,16,1,645.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,17,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,1,10,1,2871.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,4,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7618,2,18,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,4,16,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,8,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,1,18,1,174.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,5,12,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,5,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,2,11,1,186.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,1,4,1,855.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,3,1,147.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,4,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,6,6,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,1,2,1,516.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,2,9,1,63.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,1,7,1,1770.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,5,6,2,63.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,1,11,2,2139.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,6,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,1,5,2,1953.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,6,2,729.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,3,2,2,1710.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,1,3,1,864.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,3,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,5,18,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,3,7,2,630.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,6,18,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,4,5,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,1,18,2,390.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,3,10,1,126.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,6,10,1,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,6,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7613,4,7,1,909.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,4,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,6,9,1,66.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,6,5,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,2,2,48.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,1,11,1,1386.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,4,14,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,16,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,2,5,2,321.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,1,1,2,2142.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,4,2,1482.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,6,13,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,6,11,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,2,1,1,396.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,3,2,48.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,6,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,1,1,738.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,5,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,3,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,3,3,1,63.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,13,1,159.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,1,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,15,2,459.0,
